X,Y,Id,Nama,Lat,Long,Jns_bencan,Tinggi,Luas_genan,Tanggal,Keterangan,icon_url
104.070761265226,1.01037379759276,"0",Titik Lokasi,104.07076126500,1.01037379759,Banjir,,,,,./0.png
104.057626640473,1.02084342601841,"0",Titik Lokasi,104.05762664000,1.02084342602,Banjir,,,,,./0.png
104.077423756042,1.02160485354028,"0",Titik Lokasi,104.07742375600,1.02160485354,Banjir,,,,,./0.png
103.948351004196,1.04123147279618,"0",Titik Lokasi,103.94835100400,1.04123147280,Banjir,,,,,./0.png
103.957540315,1.04228142500006,"0",Titik Lokasi,103.95754031500,1.04228142500,Banjir,,,,,./0.png
103.937818527,1.10568046600002,"0",Titik Lokasi,103.93781852700,1.10568046600,Banjir,,,,,./0.png
