X,Y,Id,Nama,Lat,Long,Jns_bencan,Tinggi,Luas_genan,tanggal,Keterangan,icon_url
104.058220865771,1.03667147088109,"0",,104.05822086600,1.03667147088,Banjir,,,,,./0.png
104.058959366,1.03470809500004,"0",,104.05895936600,1.03470809500,Banjir,,,,,./0.png
104.056025478,1.03351854000005,"0",,104.05602547800,1.03351854000,Banjir,,,,,./0.png
104.106960407,1.12775971100007,"0",,104.10696040700,1.12775971100,Banjir,,,,,./0.png
104.092106472546,1.10416205575953,"0",,104.09210647300,1.10416205576,Banjir,,,,,./0.png
104.022525373,1.17150850100006,"0",,104.02252537300,1.17150850100,Banjir,,,,,./0.png
104.02251345,1.16979713200004,"0",,104.02251345000,1.16979713200,Banjir,,,,,./0.png
